Tournament_Members,Player1,Player2,Player3,Avg_Norm_Score,Avg_Norm_Cooperation_Rate,Avg_Good_Partner_Rate,Avg_Eigenmoses_Rate,Avg_Eigenjesus_Rate,Avg_Norm_CC_Distribution
"Cooperator Def,Seven Coop,Win-Stay Lose-Shift",Cooperator Def,Seven Coop,Win-Stay Lose-Shift,2.5972222222222223,0.6415343915343915,0.6666666666666666,-0.3105695485151014,0.5450140786177452,0.19444444444444445
"Cooperator Def,Seven Coop,Win-Stay Lose-Shift Defect",Cooperator Def,Seven Coop,Win-Stay Lose-Shift Defect,2.6666666666666665,0.71005291005291,0.8333333333333334,0.46131072002879225,0.5738271032727563,0.4583333333333333
"Cooperator Def,Seven Defect,Seven Defect",Cooperator Def,Seven Defect,Seven Defect,2.3125,0.5853174603174602,0.6666666666666666,0.3333637643118794,0.5655188498100768,0.5
"Cooperator Def,Seven Defect,Stubborn Coop",Cooperator Def,Seven Defect,Stubborn Coop,2.458333333333333,0.5992063492063492,0.5,0.2941814319202753,0.5391427762228732,0.16666666666666666
"Cooperator Def,Seven Defect,Stubborn Def",Cooperator Def,Seven Defect,Stubborn Def,2.354166666666667,0.46494708994708994,0.5,-0.13531724184970706,0.4641939788819481,0.16666666666666666
"Cooperator Def,Seven Defect,Suspicious Tit For Tat",Cooperator Def,Seven Defect,Suspicious Tit For Tat,2.534722222222222,0.5853174603174602,0.5,0.1000821747032274,0.5673663325110634,0.5277777777777777
"Cooperator Def,Seven Defect,Sucker Coop",Cooperator Def,Seven Defect,Sucker Coop,2.451388888888889,0.5075396825396825,0.5,-0.11968090503181339,0.5255681193993295,0.23611111111111113
"Cooperator Def,Seven Defect,Sucker Defect",Cooperator Def,Seven Defect,Sucker Defect,2.354166666666667,0.46494708994708994,0.5,-0.13531724184970706,0.4641939788819481,0.16666666666666666
"Cooperator Def,Seven Defect,Thirteen Coop",Cooperator Def,Seven Defect,Thirteen Coop,2.6875,0.751984126984127,0.5,0.45686845156360073,0.556966912240644,0.625
"Cooperator Def,Seven Defect,Thirteen Defect",Cooperator Def,Seven Defect,Thirteen Defect,2.5833333333333335,0.7232804232804233,0.6666666666666666,0.4637461395782712,0.5613644624937457,0.625
"Cooperator Def,Seven Defect,Tit For Tat",Cooperator Def,Seven Defect,Tit For Tat,2.638888888888889,0.7195767195767195,0.8333333333333334,0.5123485703748455,0.5685298798944315,0.5277777777777777
"Cooperator Def,Seven Defect,Two Coop",Cooperator Def,Seven Defect,Two Coop,2.451388888888889,0.5445767195767196,0.5,0.03148797312248689,0.5564914451655526,0.40277777777777773
"Cooperator Def,Seven Defect,Two Defect",Cooperator Def,Seven Defect,Two Defect,2.347222222222222,0.5158730158730158,0.5,0.006144532447831049,0.5447304113622865,0.40277777777777773
"Cooperator Def,Seven Defect,Win-Shift Lose-Stay",Cooperator Def,Seven Defect,Win-Shift Lose-Stay,2.347222222222222,0.5158730158730158,0.5,0.006144532447831049,0.5447304113622865,0.40277777777777773
"Cooperator Def,Seven Defect,Win-Shift Lose-Stay Coop",Cooperator Def,Seven Defect,Win-Shift Lose-Stay Coop,2.4305555555555554,0.5492063492063491,0.5,0.09602070707502186,0.5607355184867345,0.4444444444444444
"Cooperator Def,Seven Defect,Win-Stay Lose-Shift",Cooperator Def,Seven Defect,Win-Stay Lose-Shift,2.458333333333333,0.5992063492063492,0.5,0.2941814319202753,0.5391427762228732,0.16666666666666666
"Cooperator Def,Seven Defect,Win-Stay Lose-Shift Defect",Cooperator Def,Seven Defect,Win-Stay Lose-Shift Defect,2.513888888888889,0.6769841269841269,0.6666666666666666,0.5540573741352146,0.5748647186666255,0.48611111111111116
"Cooperator Def,Stubborn Coop,Stubborn Coop",Cooperator Def,Stubborn Coop,Stubborn Coop,2.6666666666666665,0.7407407407407407,0.6666666666666666,0.052856984114368157,0.5769762705451186,0.3333333333333333
"Cooperator Def,Stubborn Coop,Stubborn Def",Cooperator Def,Stubborn Coop,Stubborn Def,1.9791666666666667,0.4027777777777778,0.5,0.19339879745408428,0.4696383000008962,0.0
"Cooperator Def,Stubborn Coop,Suspicious Tit For Tat",Cooperator Def,Stubborn Coop,Suspicious Tit For Tat,2.1458333333333335,0.49537037037037035,0.6666666666666666,0.21988742271155948,0.5501144781942676,0.25
"Cooperator Def,Stubborn Coop,Sucker Coop",Cooperator Def,Stubborn Coop,Sucker Coop,2.1180555555555554,0.45462962962962955,0.5,0.2251595686555847,0.5181647384718747,0.06944444444444443
"Cooperator Def,Stubborn Coop,Sucker Defect",Cooperator Def,Stubborn Coop,Sucker Defect,1.9791666666666667,0.4027777777777778,0.5,0.19339879745408428,0.4696383000008962,0.0
"Cooperator Def,Stubborn Coop,Thirteen Coop",Cooperator Def,Stubborn Coop,Thirteen Coop,2.8125,0.8379629629629629,0.6666666666666666,0.5576967643840848,0.5728067142488332,0.625
"Cooperator Def,Stubborn Coop,Thirteen Defect",Cooperator Def,Stubborn Coop,Thirteen Defect,2.5416666666666665,0.6981481481481482,0.6666666666666666,-0.003119374963408509,0.5340274456017903,0.2916666666666667
"Cooperator Def,Stubborn Coop,Tit For Tat",Cooperator Def,Stubborn Coop,Tit For Tat,2.7916666666666665,0.824074074074074,0.8333333333333334,0.5615869382335806,0.5740122152401378,0.5833333333333334
